PassengerId,Name,Age,Sex,Pclass,Fare,Embarked,Survived,Age_Group,Fare_Category,Survival_Status
1976,Chris Smith,59,male,3,54.84,Q,1,Adult,Medium,Survived
1977,John Brown,40,male,2,337.59,Q,0,Adult,Very High,Not Survived
1978,Chris Smith,55,female,2,265.0,S,0,Adult,High,Not Survived
1979,John Smith,40,female,3,269.395,C,0,Adult,High,Not Survived
1980,John Taylor,41,male,1,99.79,S,1,Adult,Medium,Survived
1981,Sophia Taylor,40,male,2,349.98,Q,1,Adult,Very High,Survived
1982,David Taylor,48,male,2,269.395,C,0,Adult,High,Not Survived
1983,Mary Taylor,63,female,3,269.395,S,0,Senior,High,Not Survived
1984,Alex Brown,40,female,2,269.395,C,1,Adult,High,Survived
1985,Emma Taylor,40,female,2,475.07,S,1,Adult,Very High,Survived
1986,Sophia Taylor,40,female,1,269.395,C,0,Adult,High,Not Survived
1987,Sara Smith,40,female,1,269.395,S,1,Adult,High,Survived
1988,Emma Smith,40,female,3,311.71,Q,1,Adult,Very High,Survived
1989,Sophia Taylor,40,female,1,478.38,S,0,Adult,Very High,Not Survived
1990,David Taylor,41,female,1,148.78,S,0,Adult,Medium,Not Survived
1991,Mary Taylor,40,male,1,269.395,C,0,Adult,High,Not Survived
1992,Chris Brown,40,female,3,175.24,S,1,Adult,High,Survived
1993,Chris Brown,40,female,1,269.395,Q,0,Adult,High,Not Survived
1994,Mary Taylor,27,female,3,152.36,C,1,Adult,High,Survived
1995,Sara Brown,40,female,3,269.395,C,1,Adult,High,Survived
1996,Emma Taylor,66,female,1,269.395,S,1,Senior,High,Survived
1997,Alex Smith,40,male,1,357.93,S,1,Adult,Very High,Survived
1998,John Brown,40,female,2,269.395,S,1,Adult,High,Survived
1999,David Smith,31,male,2,192.44,C,0,Adult,High,Not Survived
2000,Chris Brown,14,female,3,269.395,Q,1,Teen,High,Survived
